Time,Symbol,Side,Quantity,Price,Value,P&L,Z-Score
819650,AMC,BUY,2,11.99,23.98,,-4.3589
819651,AMC,BUY,2,11.99,23.98,,-3.0000
819652,AMC,BUY,2,11.99,23.98,,-2.3805
819703,NAKD,BUY,32,0.77,24.64,,-2.2798
819830,CAN,SELL,4,14.71,58.84,0.12,2.0829
819846,FUBO,BUY,1,22.18,22.18,,-2.0666
819898,AMC,BUY,2,11.99,23.98,,-2.0000
820074,TIRX,BUY,1,14.63,14.63,,-2.8893
820075,TIRX,BUY,1,14.60,14.60,,-2.8910
820076,TIRX,BUY,1,14.60,14.60,,-2.3399
820199,FRSX,BUY,4,5.57,22.28,,-3.4466
820201,FRSX,BUY,4,5.57,22.28,,-2.6866
820246,NAKD,BUY,31,0.77,23.85,,-3.7904
820247,NAKD,BUY,31,0.77,23.85,,-2.8116
820249,NAKD,BUY,30,0.77,23.08,,-2.3349
820251,NAKD,BUY,30,0.77,23.03,,-3.9279
820252,NAKD,BUY,30,0.77,23.01,,-3.1629
820253,NAKD,BUY,30,0.77,23.01,,-2.5367
820304,UXIN,BUY,11,2.00,21.95,,-2.1368
820310,UXIN,BUY,11,1.99,21.89,,-2.3009
820326,TIRX,BUY,1,14.50,14.50,,-2.4857
820327,TIRX,BUY,1,14.50,14.50,,-2.1147
820343,ACST,BUY,39,0.56,21.84,,-2.3220
820551,F,BUY,1,12.32,12.32,,-2.3313
820586,HPE,SELL,11,16.15,177.65,0.17,2.9372
820747,F,BUY,1,12.32,12.32,,-2.0095
820841,SNDL,BUY,25,0.93,23.28,,-2.1357
820967,ATOS,BUY,11,2.04,22.44,,-2.2361
821065,NAKD,BUY,29,0.77,22.20,,-2.2361
821174,COG,SELL,3,16.63,49.89,0.06,2.2554
821295,GE,BUY,1,13.19,13.19,,-2.0829
821330,FRSX,BUY,4,5.56,22.24,,-2.7658
821331,FRSX,BUY,4,5.56,22.24,,-2.2446
821579,M,BUY,1,16.67,16.67,,-2.3884
821580,M,BUY,1,16.67,16.67,,-2.0114
821886,GE,BUY,1,13.19,13.19,,-2.0426
821887,GE,BUY,1,13.19,13.19,,-2.4736
821889,ALDX,BUY,1,13.63,13.63,,-2.2268
821997,GEVO,BUY,2,7.39,14.78,,-2.0813
822302,NNDM,SELL,7,8.97,62.82,0.18,2.0337
822557,ALDX,BUY,1,13.61,13.61,,-2.2461
822579,ARVL,SELL,4,18.75,75.00,0.20,2.2474
822655,AMC,BUY,1,11.98,11.98,,-2.1576
822670,TLRY,BUY,1,18.28,18.28,,-2.2324
822671,TLRY,BUY,1,18.28,18.28,,-2.0033
822794,UXIN,BUY,11,1.98,21.78,,-2.5556
822795,UXIN,BUY,11,1.98,21.78,,-2.2260
822845,TLRY,BUY,1,18.27,18.27,,-2.5649
822846,TLRY,BUY,1,18.27,18.27,,-2.1211
822913,BB,BUY,2,9.09,18.18,,-4.3589
822927,KEY,BUY,1,21.24,21.24,,-2.1553
823109,ATOS,SELL,70,2.05,143.50,-0.26,4.3589
823126,ALDX,BUY,1,13.60,13.60,,-2.4781
823127,ALDX,BUY,1,13.60,13.60,,-2.0948
823249,BNGO,BUY,3,7.18,21.54,,-2.3349
823250,BNGO,BUY,3,7.18,21.54,,-2.0000
823323,TLRY,BUY,1,18.26,18.26,,-2.1764
823339,MNMD,BUY,3,5.55,16.65,,-2.5281
823340,MNMD,BUY,3,5.55,16.65,,-2.1082
823349,AMC,BUY,1,11.97,11.97,,-2.4398
823350,AMC,BUY,1,11.97,11.97,,-2.0909
823421,AMWL,BUY,1,17.70,17.70,,-2.0896
823729,ALDX,BUY,1,13.56,13.56,,-2.5452
823730,ALDX,BUY,1,13.56,13.56,,-2.1411
823989,SDC,BUY,1,11.12,11.12,,-3.5382
824017,KMI,BUY,1,16.96,16.96,,-2.3938
824020,SABR,BUY,1,15.38,15.38,,-2.1676
824021,SABR,BUY,1,15.38,15.38,,-2.0303
824103,TEVA,SELL,4,10.36,41.44,0.07,3.0645
824181,ALDX,BUY,1,13.55,13.55,,-2.0948
824267,MNMD,BUY,3,5.54,16.62,,-2.4736
824277,APHA,BUY,1,15.12,15.12,,-2.0830
824290,SNDL,SELL,174,0.93,162.03,-0.83,3.1159
824362,MNMD,BUY,3,5.53,16.59,,-2.5634
824363,MNMD,BUY,3,5.53,16.59,,-2.1203
824364,MNMD,BUY,3,5.52,16.56,,-2.2260
824428,XXII,BUY,3,5.53,16.59,,-2.2268
824728,AMC,BUY,1,11.96,11.96,,-3.9196
824729,AMC,BUY,1,11.96,11.96,,-2.8295
824730,AMC,BUY,1,11.96,11.96,,-2.2831
824838,MRO,BUY,1,11.02,11.02,,-2.0445
824877,UVXY,SELL,22,4.59,100.98,0.33,3.3627
824979,CLF,BUY,1,19.24,19.24,,-2.4010
824980,CLF,BUY,1,19.24,19.24,,-2.0647
825087,GALT,SELL,17,4.18,71.06,0.68,4.3589
825122,SUNW,BUY,1,12.92,12.92,,-2.7349
825123,SUNW,BUY,1,12.92,12.92,,-2.2277
825157,BP,SELL,4,25.18,100.72,0.04,2.3805
825228,OCGN,BUY,2,10.76,21.52,,-2.0426
825230,TLRY,BUY,1,18.25,18.25,,-2.1038
825303,APHA,BUY,1,15.11,15.11,,-2.0639
825408,TLRY,BUY,1,18.23,18.23,,-2.0642
825573,LU,SELL,6,13.89,83.34,0.34,3.2116
825648,GE,BUY,1,13.18,13.18,,-4.3589
825649,GE,BUY,1,13.18,13.18,,-3.0000
825650,GE,BUY,1,13.18,13.18,,-2.3805
825672,EDU,BUY,1,16.06,16.06,,-2.2131
825676,EDU,BUY,1,16.06,16.06,,-2.0647
825756,NAKD,BUY,28,0.77,21.42,,-3.0000
825757,NAKD,BUY,28,0.77,21.42,,-2.3805
825758,NAKD,BUY,28,0.77,21.42,,-3.2638
825760,NAKD,BUY,28,0.77,21.42,,-2.5236
825761,NAKD,BUY,27,0.77,20.66,,-2.0948
825980,NAKD,BUY,27,0.76,20.64,,-3.8000
825981,NAKD,BUY,27,0.76,20.64,,-2.7899
826150,SKLZ,BUY,1,20.24,20.24,,-2.0000
826424,INO,BUY,2,7.10,14.20,,-4.2323
826425,INO,BUY,2,7.10,14.20,,-2.9533
826426,INO,BUY,2,7.10,14.20,,-2.3542
826445,INO,SELL,6,7.11,42.66,0.06,4.3589
826495,ZNGA,BUY,1,11.04,11.04,,-2.7386
826504,SNDL,BUY,21,0.93,19.51,,-2.2059
826705,CLF,BUY,1,19.23,19.23,,-2.7136
826706,CLF,BUY,1,19.23,19.23,,-2.2324
826707,CLF,BUY,1,19.22,19.22,,-2.5355
826708,CLF,BUY,1,19.22,19.22,,-2.1106
827128,OXY,SELL,4,25.27,101.08,-0.10,2.5355
827223,AMC,BUY,1,11.95,11.95,,-2.8642
827224,AMC,BUY,1,11.95,11.95,,-2.3966
827225,AMC,BUY,1,11.95,11.95,,-2.0131
827270,NAKD,BUY,26,0.76,19.87,,-2.6765
827340,SDC,BUY,1,11.10,11.10,,-3.5456
827341,SDC,BUY,1,11.10,11.10,,-2.6636
827342,SDC,BUY,1,11.10,11.10,,-2.1836
827445,CTRM,BUY,33,0.58,19.03,,-2.3805
827458,BNGO,BUY,2,7.17,14.34,,-2.4597
827464,BNGO,BUY,2,7.17,14.34,,-2.0647
827480,BNGO,BUY,2,7.16,14.32,,-2.0426
827509,HYLN,BUY,1,10.14,10.14,,-2.2454
827519,APHA,BUY,1,15.10,15.10,,-2.2030
827540,ACB,BUY,2,8.70,17.40,,-2.0525
827580,BB,BUY,2,9.08,18.16,,-3.8787
827581,BB,BUY,2,9.08,18.16,,-2.8113
827582,BB,BUY,1,9.08,9.08,,-2.2718
827657,ALDX,SELL,7,13.57,94.99,-0.12,2.3758
827675,CIDM,BUY,12,1.47,17.58,,-4.3589
827676,CIDM,BUY,12,1.47,17.58,,-3.0000
827688,CIDM,BUY,12,1.46,17.52,,-3.5301
827689,CIDM,BUY,12,1.46,17.52,,-2.6550
827690,CIDM,BUY,12,1.46,17.52,,-2.1773
827707,NNDM,BUY,2,8.98,17.96,,-2.1950
827755,AMC,SELL,17,11.96,203.32,-0.25,3.8787
827852,EOLS,BUY,2,9.29,18.58,,-3.0117
827932,WBA,SELL,6,52.63,315.78,-0.42,2.4111
828067,ZNGA,BUY,2,11.04,22.08,,-2.2340
828071,BLDP,BUY,1,22.51,22.51,,-3.4003
828122,HYLN,BUY,2,10.12,20.24,,-2.9814
828123,HYLN,BUY,2,10.12,20.24,,-2.3777
828124,HYLN,BUY,2,10.12,20.24,,-2.0010
828132,ZNGA,BUY,1,11.03,11.03,,-2.0095
828318,OCGN,BUY,2,10.76,21.52,,-2.0426
828413,WKHS,BUY,1,13.37,13.37,,-2.3354
828717,T,SELL,6,30.64,183.87,-0.03,4.3589
828825,ADT,BUY,2,9.63,19.26,,-3.4785
828917,NNDM,BUY,2,8.97,17.94,,-2.3805
829208,BNGO,SELL,12,7.18,86.16,0.08,3.1623
829245,MNMD,BUY,4,5.52,22.08,,-3.3111
829246,MNMD,BUY,4,5.52,22.08,,-2.5556
829251,SKLZ,BUY,1,20.20,20.20,,-3.1160
829252,SKLZ,BUY,1,20.20,20.20,,-2.4722
829253,SKLZ,BUY,1,20.20,20.20,,-2.0830
829488,SABR,BUY,1,15.37,15.37,,-2.4010
829489,SABR,BUY,1,15.37,15.37,,-2.0303
829569,OCGN,SELL,6,10.77,64.62,0.06,4.3589
829573,VGR,BUY,1,13.37,13.37,,-2.3723
829762,RNWK,BUY,8,2.68,21.44,,-2.1139
829821,CCIV,SELL,2,23.49,46.98,0.07,2.0485
829899,OCGN,BUY,2,10.75,21.50,,-2.5355
829901,OCGN,BUY,2,10.75,21.50,,-2.1676
829957,EDU,SELL,2,16.08,32.16,0.04,2.3349
830321,OCGN,BUY,2,10.74,21.48,,-2.3534
830349,NAKD,BUY,29,0.76,22.15,,-2.7505
830350,NAKD,BUY,29,0.76,22.15,,-2.2361
830423,TIGR,BUY,1,21.72,21.72,,-3.7657
830431,MARA,SELL,7,34.75,243.25,-1.41,2.9064
830453,CLF,SELL,6,19.24,115.44,0.06,2.4233
830454,NCLH,SELL,1,29.93,29.93,0.00,2.5355
830487,OCGN,BUY,2,10.74,21.48,,-2.0426
830581,JBLU,BUY,1,20.17,20.17,,-2.1210
830690,MVIS,BUY,1,23.86,23.86,,-2.1139
830716,MVIS,BUY,1,23.84,23.84,,-2.0795
831041,FCEL,SELL,18,10.83,194.94,0.09,2.3723
831054,RIBT,BUY,22,1.23,27.06,,-4.3589
831070,KMI,BUY,1,16.96,16.96,,-2.0396
831076,MNMD,BUY,4,5.51,22.04,,-2.5594
831114,MVIS,SELL,2,23.88,47.76,0.06,2.3173
831253,MNMD,BUY,4,5.51,22.04,,-2.1323
831291,VTRS,BUY,1,13.41,13.41,,-2.0948
831317,OCGN,BUY,2,10.73,21.46,,-2.3313
831318,OCGN,BUY,2,10.73,21.46,,-2.0095
831372,VLDR,SELL,2,15.88,31.76,0.04,2.6812
831393,SDC,SELL,4,11.12,44.48,0.06,2.3590
831537,MVIS,BUY,1,23.80,23.80,,-2.0647
831571,MVIS,BUY,1,23.79,23.79,,-2.1106
831574,MVIS,BUY,1,23.79,23.79,,-2.0080
831580,MVIS,BUY,1,23.77,23.77,,-3.2044
831589,MVIS,BUY,1,23.77,23.77,,-2.5236
831590,MVIS,BUY,1,23.77,23.77,,-2.1195
831604,MVIS,BUY,1,23.76,23.76,,-2.3878
831606,MVIS,BUY,1,23.76,23.76,,-2.0345
831623,RIBT,BUY,20,1.23,24.62,,-2.8202
831625,RIBT,BUY,20,1.23,24.60,,-2.4736
831627,RIBT,BUY,19,1.23,23.37,,-2.0616
831640,FLDM,BUY,4,4.88,19.52,,-2.4597
831747,MVIS,SELL,8,23.78,190.24,0.03,3.8787
831748,FCEL,BUY,2,10.83,21.66,,-3.0000
831749,FCEL,BUY,2,10.83,21.66,,-3.0000
831751,FCEL,BUY,2,10.83,21.66,,-2.3805
831752,FCEL,BUY,2,10.83,21.66,,-2.0000
831838,F,SELL,2,12.34,24.68,0.03,3.2437
831848,NAKD,BUY,33,0.76,25.18,,-2.2312
832052,MVIS,BUY,1,23.75,23.75,,-4.3589
832053,MVIS,BUY,1,23.75,23.75,,-3.0000
832054,MVIS,BUY,1,23.75,23.75,,-2.3805
832069,MVIS,BUY,1,23.74,23.74,,-2.6294
832070,MVIS,BUY,1,23.74,23.74,,-2.1676
832107,MVIS,SELL,5,23.78,118.90,0.17,3.2705
832139,MVIS,BUY,1,23.71,23.71,,-2.1170
832213,EBON,BUY,5,4.53,22.65,,-3.2225
832343,NNDM,SELL,4,8.99,35.96,0.06,3.1623
832384,WKHS,SELL,1,13.41,13.41,0.04,2.1690
832456,MVIS,SELL,1,23.79,23.79,0.08,2.8718
832567,FLDM,BUY,5,4.87,24.35,,-2.9666
832622,OCGN,BUY,2,10.72,21.44,,-2.1732
832757,TIRX,SELL,11,14.84,163.24,2.05,2.7080
832780,SOXL,SELL,3,42.72,128.16,-0.30,2.4597
833319,GSAT,BUY,19,1.45,27.55,,-4.3589
833320,GSAT,BUY,19,1.45,27.55,,-3.0000
833321,GSAT,BUY,18,1.45,26.10,,-2.3805
833322,GSAT,BUY,18,1.45,26.10,,-2.0000
833580,JBLU,SELL,1,20.21,20.21,0.04,2.7516
833963,ACB,SELL,13,8.73,113.55,0.20,2.2956
834005,RBLX,SELL,1,73.82,73.82,-0.23,2.7300
834008,APHA,SELL,6,15.15,90.90,0.15,2.0814
834101,M,SELL,4,16.69,66.76,0.06,3.2356
834154,OCGN,BUY,2,10.71,21.42,,-2.2308
834683,CSPR,BUY,3,9.03,27.09,,-2.1338
834699,ALDX,BUY,2,13.57,27.14,,-2.0445
834738,ALDX,BUY,2,13.53,27.06,,-3.0302
834739,ALDX,BUY,2,13.53,27.06,,-2.4255
834740,ALDX,BUY,2,13.53,27.06,,-2.0504
834760,GTHX,BUY,1,22.85,22.85,,-3.2500
834761,NAKD,BUY,37,0.76,28.23,,-3.4570
834763,NAKD,BUY,37,0.76,28.23,,-2.7116
834764,NAKD,BUY,36,0.76,27.47,,-2.2131
834765,NAKD,BUY,36,0.76,27.44,,-3.9471
834766,NAKD,BUY,36,0.76,27.44,,-2.6636
834767,ALDX,BUY,2,13.52,27.04,,-2.0042
834772,GTHX,BUY,1,22.82,22.82,,-3.3459
834773,GTHX,BUY,1,22.83,22.83,,-2.3889
834780,GTHX,BUY,1,22.80,22.80,,-2.7362
834784,GTHX,BUY,1,22.79,22.79,,-2.4139
834802,GTHX,BUY,1,22.73,22.73,,-2.0993
834849,NAKD,BUY,33,0.76,25.15,,-2.2566
834858,MNMD,SELL,34,5.53,188.02,0.12,3.9386
834884,MVIS,BUY,1,23.84,23.84,,-2.4166
834898,MVIS,BUY,1,23.84,23.84,,-2.0666
834917,MVIS,BUY,1,23.83,23.83,,-2.1368
835070,NAKD,BUY,35,0.76,26.66,,-2.1176
835078,NAKD,BUY,34,0.76,25.88,,-2.5229
835079,NAKD,BUY,34,0.76,25.87,,-2.2034
835096,ASXC,BUY,11,2.31,25.46,,-4.3589
835154,MVIS,SELL,3,23.87,71.61,0.10,2.4344
835213,ZNGA,BUY,2,11.02,22.04,,-2.3300
835315,XXII,BUY,4,5.49,21.96,,-4.3589
835316,XXII,BUY,4,5.49,21.96,,-3.0000
835317,XXII,BUY,4,5.49,21.96,,-2.3805
835808,OCGN,SELL,16,10.75,172.00,0.26,3.0447
835899,EBON,BUY,6,4.54,27.21,,-2.1072
835906,EBON,BUY,5,4.53,22.65,,-2.0303
835975,SQQQ,BUY,2,10.57,21.14,,-2.2476
836167,MVIS,BUY,1,23.83,23.83,,-2.6839
836386,GSAT,SELL,74,1.46,107.67,0.37,4.3589
836485,FCEL,BUY,2,10.82,21.64,,-2.3349
836489,FCEL,BUY,2,10.81,21.62,,-2.9602
836496,FCEL,BUY,2,10.81,21.62,,-2.3905
836511,FCEL,BUY,2,10.81,21.62,,-2.0337
836535,MVIS,BUY,1,23.82,23.82,,-2.4710
836555,ZNGA,BUY,2,11.02,22.04,,-2.0647
836683,VBIV,BUY,8,3.09,24.72,,-2.5355
836922,PLTR,BUY,1,23.96,23.96,,-2.7294
837136,AAL,BUY,1,21.87,21.87,,-2.4111
837137,AAL,BUY,1,21.87,21.87,,-2.0426
837172,CIDM,BUY,17,1.45,24.65,,-2.4398
837173,CIDM,BUY,17,1.45,24.65,,-2.0909
837277,NNDM,BUY,2,8.98,17.96,,-4.3589
837278,NNDM,BUY,2,8.98,17.96,,-3.0000
837279,NNDM,BUY,2,8.98,17.96,,-2.3805
837369,DGLY,BUY,13,1.84,23.92,,-3.3627
837370,DGLY,BUY,12,1.84,22.08,,-2.5820
837371,DGLY,BUY,12,1.84,22.08,,-2.1377
837457,PLTR,SELL,16,23.96,383.36,-1.43,2.3805
837467,DGLY,BUY,14,1.83,25.69,,-2.3000
837504,DGLY,BUY,14,1.82,25.55,,-2.0303
837505,DGLY,BUY,14,1.82,25.55,,-2.0095
837509,NNDM,BUY,2,8.97,17.94,,-2.6294
837510,NNDM,BUY,2,8.97,17.94,,-2.1676
837525,DGLY,BUY,14,1.82,25.48,,-2.7143
837526,DGLY,BUY,14,1.82,25.48,,-2.2831
837731,NNDM,BUY,2,8.96,17.92,,-2.0175
837821,MVIS,BUY,1,23.86,23.86,,-3.0429
837822,MVIS,BUY,1,23.86,23.86,,-2.4091
837842,MVIS,BUY,1,23.85,23.85,,-2.3351
837853,INO,BUY,3,7.10,21.30,,-2.2718
837891,MVIS,SELL,5,23.90,119.50,0.28,3.2880
838077,ZOM,BUY,20,1.24,24.70,,-4.3589
838246,FUBO,BUY,1,22.14,22.14,,-2.0080
838271,MVIS,BUY,1,23.93,23.93,,-2.0226
838312,SABR,SELL,4,15.40,61.60,0.10,2.2156
838343,MVIS,BUY,1,23.91,23.91,,-2.5805
838367,BB,BUY,2,9.07,18.14,,-3.1623
838368,BB,BUY,2,9.07,18.14,,-3.0000
838369,BB,BUY,2,9.07,18.14,,-2.3805
838402,NNDM,BUY,2,8.95,17.90,,-2.3349
838503,XXII,BUY,4,5.49,21.96,,-2.0948
838504,XXII,BUY,4,5.49,21.96,,-2.0948
838524,FCEL,SELL,16,10.81,172.96,-0.18,2.3919
838622,XXII,BUY,4,5.48,21.92,,-3.3709
838623,XXII,BUY,4,5.48,21.92,,-2.6008
838658,XXII,BUY,4,5.48,21.92,,-2.1443
838826,EXPR,BUY,7,3.26,22.82,,-3.2327
838827,EXPR,BUY,7,3.26,22.82,,-2.5064
838883,MVIS,SELL,2,23.97,47.94,0.10,2.6421
839124,JFIN,BUY,3,7.03,21.09,,-2.8914
839125,JFIN,BUY,3,7.03,21.09,,-2.3561
839158,MVIS,BUY,1,23.95,23.95,,-4.3589
839159,MVIS,BUY,1,23.95,23.95,,-3.0000
839160,MVIS,BUY,1,23.95,23.95,,-2.3805
839290,NNDM,BUY,2,8.95,17.90,,-2.0095
839317,ALDX,BUY,1,13.57,13.57,,-2.0976
839318,ALDX,BUY,1,13.56,13.56,,-2.3888
839319,ALDX,BUY,1,13.53,13.53,,-3.1825
839369,XNET,BUY,4,5.52,22.08,,-2.5351
839370,XNET,BUY,4,5.52,22.08,,-2.1094
839437,MVIS,SELL,3,24.01,72.03,0.18,2.5236
839552,CLF,BUY,1,19.20,19.20,,-2.6817
839553,CLF,BUY,1,19.20,19.20,,-2.3805
839554,CLF,BUY,1,19.20,19.20,,-2.0364
839575,NNDM,BUY,2,8.94,17.88,,-3.9196
839699,ACB,BUY,2,8.71,17.42,,-2.1935
839722,BB,BUY,2,9.06,18.12,,-2.6294
839723,BB,BUY,2,9.06,18.12,,-2.1676
839868,TLRY,BUY,1,18.22,18.22,,-2.0998
840307,AAL,BUY,1,21.86,21.86,,-2.8832
840308,AAL,BUY,1,21.86,21.86,,-2.3170
840527,ASXC,BUY,9,2.31,20.79,,-3.8787
840528,ASXC,BUY,9,2.31,20.79,,-2.8113
840529,ASXC,BUY,9,2.31,20.79,,-2.2718
840712,VBIV,BUY,6,3.09,18.54,,-2.2268
840845,NAKD,SELL,969,0.76,737.51,-3.98,4.3589
840858,UVXY,BUY,6,4.58,27.48,,-2.3805
840859,UVXY,BUY,6,4.58,27.48,,-2.3805
840860,UVXY,BUY,6,4.58,27.48,,-2.3805
840861,UVXY,BUY,6,4.58,27.48,,-2.0000
840989,FEYE,BUY,1,20.83,20.83,,-2.3149
841047,BB,BUY,3,9.05,27.15,,-2.7296
841074,NLOK,BUY,1,22.46,22.46,,-2.6294
841179,NNDM,BUY,2,8.94,17.88,,-2.8295
841180,NNDM,BUY,2,8.94,17.88,,-2.2831
841210,NNDM,BUY,2,8.93,17.86,,-2.5487
841234,NLOK,BUY,1,22.46,22.46,,-2.1676
841246,NNDM,BUY,2,8.93,17.86,,-2.1139
841271,NNDM,BUY,2,8.92,17.84,,-2.0175
841285,MVIS,BUY,1,23.94,23.94,,-2.3354
841296,WKHS,BUY,1,13.36,13.36,,-2.6365
841297,WKHS,BUY,1,13.36,13.36,,-2.1764
841420,MVIS,BUY,1,23.94,23.94,,-2.0175
841600,CLF,SELL,3,19.21,57.63,0.03,2.3349
841772,UXIN,BUY,12,1.97,23.64,,-2.5236
841876,HYLN,BUY,2,10.10,20.20,,-2.4000
841884,HYLN,BUY,2,10.10,20.20,,-2.0273
841928,TIRX,BUY,1,14.90,14.90,,-3.1500
841929,TIRX,BUY,1,14.90,14.90,,-2.4649
841931,TIRX,BUY,1,14.90,14.90,,-2.0574
842070,PLTR,BUY,1,23.94,23.94,,-2.3534
842073,AMC,BUY,2,11.94,23.88,,-2.5236
842074,AMC,BUY,2,11.94,23.88,,-2.1106
842082,AMC,BUY,1,11.93,11.93,,-2.1766
842087,AMC,BUY,1,11.92,11.92,,-2.0114
842478,FUBO,BUY,1,22.10,22.10,,-3.8565
842479,FUBO,BUY,1,22.10,22.10,,-2.8156
842480,FUBO,BUY,1,22.10,22.10,,-2.2752
842637,DVN,BUY,1,22.14,22.14,,-2.4680
842674,FUBO,BUY,1,22.08,22.08,,-2.5458
842675,FUBO,BUY,1,22.08,22.08,,-2.1082
842677,FUBO,BUY,1,22.05,22.05,,-2.2815
842774,OCGN,BUY,2,10.78,21.56,,-2.8113
842775,OCGN,BUY,2,10.78,21.56,,-2.8113
842776,OCGN,BUY,1,10.78,10.78,,-2.2718
842889,AMC,BUY,1,11.91,11.91,,-3.9196
843318,AMC,BUY,1,11.91,11.91,,-2.8113
843319,AMC,BUY,1,11.91,11.91,,-2.2718
843339,AMC,BUY,1,11.90,11.90,,-3.9196
843382,TLRY,SELL,10,18.25,182.50,-0.16,3.9869
843433,OCGN,SELL,5,10.80,54.00,0.10,2.3534
843446,NNDM,SELL,28,8.96,250.88,0.20,2.1368
843463,AAL,BUY,1,21.85,21.85,,-2.5556
843464,AAL,BUY,1,21.85,21.85,,-2.1210
843509,MVIS,SELL,2,23.91,47.82,-0.06,4.3522
843518,NKLA,BUY,2,12.83,25.66,,-2.4351
843519,NKLA,BUY,1,12.83,12.83,,-2.0733
843522,NKLA,BUY,1,12.82,12.82,,-2.4343
843595,M,BUY,1,16.70,16.70,,-3.0000
844107,FEYE,SELL,1,20.84,20.84,0.01,4.3589
844233,RKT,BUY,1,22.68,22.68,,-2.1106
844236,RKT,BUY,1,22.67,22.67,,-2.2831
844573,GOLD,BUY,1,22.03,22.03,,-2.3313
844592,GOLD,SELL,1,22.04,22.04,0.00,3.1623
844617,GOLD,BUY,1,22.02,22.02,,-3.1623
844821,CDEV,BUY,5,4.29,21.43,,-3.1069
844822,CDEV,BUY,5,4.29,21.43,,-2.6817
844826,ALDX,SELL,13,13.58,176.54,0.52,3.9263
844932,TECK,BUY,1,22.40,22.40,,-2.2061
844958,XXII,BUY,4,5.46,21.84,,-4.3589
844959,XXII,BUY,4,5.46,21.84,,-3.0000
844960,XXII,BUY,4,5.46,21.84,,-2.3805
844983,AMC,SELL,10,11.92,119.20,-0.04,3.1623
845032,TIGR,BUY,1,21.68,21.68,,-3.2037
845033,TIGR,BUY,1,21.69,21.69,,-2.4127
845206,GOLD,BUY,1,22.02,22.02,,-2.4736
845207,GOLD,BUY,1,22.02,22.02,,-3.2327
845227,AMWL,SELL,2,17.76,35.52,0.07,2.7033
845270,EGO,BUY,2,10.99,21.98,,-4.3589
845284,XNET,BUY,4,5.51,22.04,,-2.0528
845319,ALDX,BUY,1,13.48,13.48,,-4.3589
845320,ALDX,BUY,1,13.48,13.48,,-3.0000
845324,ALDX,BUY,1,13.47,13.47,,-3.1069
845325,SOS,BUY,5,4.70,23.50,,-2.7294
845326,ALDX,BUY,1,13.47,13.47,,-2.4398
845327,ALDX,BUY,1,13.47,13.47,,-2.0396
845328,ALDX,BUY,1,13.46,13.46,,-2.3301
845331,ALDX,BUY,1,13.45,13.45,,-2.1690
845378,ALDX,BUY,1,13.42,13.42,,-2.0761
845403,HYLN,BUY,2,10.09,20.18,,-2.3960
845404,HYLN,BUY,2,10.09,20.18,,-2.0150
845416,ALDX,BUY,1,13.39,13.39,,-2.2226
845424,ALDX,BUY,1,13.38,13.38,,-2.0162
845446,SNDL,BUY,25,0.93,23.24,,-2.0000
845654,ALDX,BUY,1,13.37,13.37,,-2.0647
845678,TIRX,BUY,1,14.86,14.86,,-2.0503
845696,AMRN,BUY,4,5.18,20.72,,-2.0000
845723,ALDX,SELL,11,13.42,147.62,-0.22,4.0580
845887,SM,BUY,1,17.48,17.48,,-2.1773
846048,GOLD,BUY,1,22.01,22.01,,-3.2206
846264,CLF,BUY,1,19.19,19.19,,-4.3589
846314,FEYE,BUY,1,20.80,20.80,,-2.5396
846516,KOPN,BUY,2,9.18,18.36,,-2.2156
846859,DGLY,SELL,107,1.85,197.95,2.12,2.5065
846884,NKLA,BUY,1,12.81,12.81,,-2.1283
846891,ALDX,BUY,1,13.43,13.43,,-4.3589
846892,ALDX,BUY,1,13.43,13.43,,-3.0000
847067,ALDX,BUY,1,13.43,13.43,,-2.3805
847100,JAGX,BUY,14,1.66,23.24,,-4.3589
847101,JAGX,BUY,14,1.66,23.24,,-3.0000
847193,CCIV,BUY,1,23.48,23.48,,-2.2316
847340,TEVA,BUY,2,10.34,20.68,,-2.6647
847341,TEVA,BUY,2,10.34,20.68,,-2.2689
847371,SNDL,BUY,25,0.93,23.24,,-4.3589
847412,RWT,BUY,2,10.67,21.34,,-2.2361
847465,ALDX,BUY,1,13.40,13.40,,-2.9174
847466,ALDX,BUY,1,13.40,13.40,,-2.3354
847501,AG,BUY,1,15.98,15.98,,-2.2446
847703,NLOK,BUY,1,22.45,22.45,,-2.3349
847798,SNDL,BUY,24,0.93,22.31,,-3.0000
847815,BB,BUY,2,9.05,18.10,,-2.1060
847856,ALDX,BUY,1,13.34,13.34,,-2.4781
847857,ALDX,BUY,1,13.34,13.34,,-2.1856
847861,GE,SELL,10,13.20,132.00,0.14,4.3589
847969,M,BUY,1,16.70,16.70,,-2.3805
847970,M,BUY,1,16.70,16.70,,-2.0000
848022,DVN,BUY,1,22.14,22.14,,-2.0682
848108,PCG,BUY,2,10.76,21.52,,-2.4495
848513,VLDR,BUY,1,15.84,15.84,,-2.1106
848586,SNDL,SELL,95,0.93,88.32,0.03,2.7340
848592,XXII,BUY,4,5.44,21.76,,-3.6487
848593,XXII,BUY,4,5.44,21.76,,-2.7116
848594,XXII,BUY,4,5.44,21.76,,-2.2131
848632,ALDX,BUY,1,13.31,13.31,,-3.3883
848633,ALDX,BUY,1,13.31,13.31,,-2.5987
848634,ALDX,BUY,1,13.31,13.31,,-2.1418
848712,MBT,BUY,2,8.54,17.09,,-4.3589
848713,CCIV,SELL,1,23.54,23.54,0.06,2.5064
